,date,rank,song,artist,last-week,peak-rank,weeks-on-board;
167357,1989-10-14,58.0,We Didn't Start The Fire,Billy Joel,,58.0,1;
167358,1989-10-14,59.0,Don't Make Me Over,Sybil,64.0,59.0,4;
167359,1989-10-14,60.0,Leave A Light On,Belinda Carlisle,61.0,60.0,3;
167360,1989-10-14,61.0,Living In Sin,Bon Jovi,72.0,61.0,2;
167361,1989-10-14,62.0,Congratulations,Vesta,55.0,55.0,6;
167362,1989-10-14,63.0,I Like It,Dino,50.0,7.0,23;
167363,1989-10-14,64.0,Don't Ask Me Why,Eurythmics,69.0,64.0,3;
167364,"1989-10-14,65,""My Fantasy (From """"Do The Right Thing"""")"",Teddy Riley Featuring Guy,62,62,4;",,,,,,
167365,1989-10-14,66.0,Licence To Chill,Billy Ocean,76.0,66.0,2;
167366,1989-10-14,67.0,Once Bitten Twice Shy,Great White,59.0,5.0,23;
167367,1989-10-14,68.0,Love Song,Tesla,82.0,68.0,3;
167368,1989-10-14,69.0,The Angel Song,Great White,77.0,69.0,3;
167369,1989-10-14,70.0,The Last Worthless Evening,Don Henley,91.0,70.0,2;
167370,1989-10-14,71.0,I Love The Bass,Bardeux,73.0,71.0,5;
167371,"1989-10-14,72,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,60,2,19;",,,,,,
167372,1989-10-14,73.0,Radar Love,White Lion,78.0,73.0,4;
167373,1989-10-14,74.0,We Could Be Together,Debbie Gibson,74.0,71.0,4;
167374,1989-10-14,75.0,Soul Provider,Michael Bolton,63.0,17.0,16;
167375,1989-10-14,76.0,Hold On,Donny Osmond,80.0,76.0,3;
167376,1989-10-14,77.0,Girl I Am Searching For You,Stevie B,87.0,77.0,2;
167377,1989-10-14,78.0,I'm A Believer,Giant,89.0,78.0,3;
167378,1989-10-14,79.0,Put Your Mouth On Me,Eddie Murphy,67.0,27.0,12;
167379,1989-10-14,80.0,Baby Come To Me,Regina Belle,,80.0,1;
167380,1989-10-14,81.0,Puss N' Boots/These Boots (Are Made For Walkin'),Kon Kan,66.0,58.0,7;
167381,"1989-10-14,82,""If You Asked Me To (From """"Licence To Kill"""")"",Patti LaBelle,86,82,2;",,,,,,
167382,1989-10-14,83.0,Sold Me Down The River,The Alarm,94.0,83.0,2;
167383,1989-10-14,84.0,I Want You,Shana,96.0,84.0,2;
167384,1989-10-14,85.0,Hungry,Winger,95.0,85.0,4;
167385,1989-10-14,86.0,Pump Up The Jam,Technotronic Featuring Felly,,86.0,1;
167386,1989-10-14,87.0,Secret Rendezvous,Karyn White,68.0,6.0,21;
167387,1989-10-14,88.0,Touch The Fire,Icehouse,93.0,88.0,2;
167388,1989-10-14,89.0,Talk It Over,Grayson Hugh,70.0,19.0,17;
167389,1989-10-14,90.0,The End Of The Innocence,Don Henley,71.0,8.0,17;
167390,1989-10-14,91.0,Love Cries,Stage Dolls,75.0,46.0,12;
167391,1989-10-14,92.0,Everything,Jody Watley,,92.0,1;
167392,1989-10-14,93.0,Edie (Ciao Baby),The Cult,97.0,93.0,3;
167393,1989-10-14,94.0,If You Leave Me Now,Jaya,,94.0,1;
167394,"1989-10-14,95,""Batdance (From """"Batman"""")"",Prince,85,1,18;",,,,,,
167395,1989-10-14,96.0,No Big Deal,Love And Rockets,84.0,82.0,4;
167396,1989-10-14,97.0,Stand Up,Underworld,79.0,67.0,8;
167397,1989-10-14,98.0,Friends,Jody Watley With Eric B. & Rakim,81.0,9.0,18;
167398,1989-10-14,99.0,Right Back Where We Started From,Sinitta,92.0,84.0,4;
167399,1989-10-14,100.0,I Don't Want A Lover,Texas,88.0,77.0,6;
167400,1989-10-07,1.0,Miss You Much,Janet Jackson,5.0,1.0,6;
167401,1989-10-07,2.0,Cherish,Madonna,4.0,2.0,8;
167402,1989-10-07,3.0,Girl I'm Gonna Miss You,Milli Vanilli,1.0,1.0,10;
167403,1989-10-07,4.0,Heaven,Warrant,2.0,2.0,12;
167404,1989-10-07,5.0,If I Could Turn Back Time,Cher,3.0,3.0,14;
167405,1989-10-07,6.0,Mixed Emotions,The Rolling Stones,12.0,6.0,6;
167406,1989-10-07,7.0,Love Song,The Cure,10.0,7.0,9;
167407,1989-10-07,8.0,18 And Life,Skid Row,6.0,4.0,14;
167408,1989-10-07,9.0,Bust A Move,Young M.C.,11.0,9.0,11;
167409,1989-10-07,10.0,It's No Crime,Babyface,14.0,10.0,9;
167410,1989-10-07,11.0,Don't Look Back,Fine Young Cannibals,13.0,11.0,9;
167411,1989-10-07,12.0,It's Not Enough,Starship,15.0,12.0,10;
167412,1989-10-07,13.0,Sowing The Seeds Of Love,Tears For Fears,18.0,13.0,6;
167413,1989-10-07,14.0,Listen To Your Heart,Roxette,22.0,14.0,7;
167414,1989-10-07,15.0,When I Looked At Him,Expose,17.0,15.0,8;
167415,1989-10-07,16.0,Love In An Elevator,Aerosmith,21.0,16.0,6;
167416,1989-10-07,17.0,Dr. Feelgood,Motley Crue,23.0,17.0,6;
167417,1989-10-07,18.0,Partyman,Prince,20.0,18.0,7;
167418,1989-10-07,19.0,Cover Girl,New Kids On The Block,31.0,19.0,4;
167419,1989-10-07,20.0,Rock Wit'cha,Bobby Brown,28.0,20.0,7;
167420,1989-10-07,21.0,One,Bee Gees,7.0,7.0,11;
167421,1989-10-07,22.0,Don't Wanna Lose You,Gloria Estefan,9.0,1.0,14;
167422,1989-10-07,23.0,(You're My One And Only) True Love,Seduction,26.0,23.0,14;
167423,1989-10-07,24.0,Kisses On The Wind,Neneh Cherry,8.0,8.0,12;
167424,1989-10-07,25.0,Healing Hands,Elton John,32.0,25.0,7;
167425,1989-10-07,26.0,Runnin' Down A Dream,Tom Petty,25.0,23.0,11;
167426,1989-10-07,27.0,Cold Hearted,Paula Abdul,19.0,1.0,16;
167427,1989-10-07,28.0,Shower Me With Your Love,Surface,16.0,5.0,15;
167428,1989-10-07,29.0,The Best,Tina Turner,34.0,29.0,6;
167429,1989-10-07,30.0,What I Like About You,Michael Morales,33.0,30.0,9;
167430,1989-10-07,31.0,Angel Eyes,The Jeff Healey Band,27.0,5.0,17;
167431,1989-10-07,32.0,Call It Love,Poco,36.0,32.0,7;
167432,1989-10-07,33.0,When I See You Smile,Bad English,38.0,33.0,4;
167433,1989-10-07,34.0,Love Shack,The B-52s,37.0,34.0,6;
167434,1989-10-07,35.0,I Feel The Earth Move,Martika,35.0,35.0,6;
167435,1989-10-07,36.0,Hangin' Tough,New Kids On The Block,24.0,1.0,13;
167436,1989-10-07,37.0,Right Here Waiting,Richard Marx,29.0,1.0,14;
167437,1989-10-07,38.0,Didn't I (Blow Your Mind),New Kids On The Block,39.0,38.0,4;
167438,1989-10-07,39.0,(It's Just) The Way That You Love Me,Paula Abdul,45.0,39.0,8;
167439,1989-10-07,40.0,Let Go,Sharon Bryant,40.0,40.0,8;
167440,1989-10-07,41.0,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),30.0,11.0,16;
167441,1989-10-07,42.0,Glamour Boys,Living Colour,43.0,42.0,7;
167442,1989-10-07,43.0,Don't Shut Me Out,Kevin Paige,44.0,43.0,8;
167443,1989-10-07,44.0,Sunshine,Dino,49.0,44.0,5;
167444,1989-10-07,45.0,Back To Life,Soul II Soul,52.0,45.0,3;
167445,1989-10-07,46.0,Poison,Alice Cooper,53.0,46.0,3;
167446,1989-10-07,47.0,My Heart Skips A Beat,The Cover Girls,51.0,47.0,5;
167447,1989-10-07,48.0,Get On Your Feet,Gloria Estefan,65.0,48.0,2;
167448,1989-10-07,49.0,What About Me,Moving Pictures,46.0,46.0,9;
167449,1989-10-07,50.0,I Like It,Dino,41.0,7.0,22;
167450,1989-10-07,51.0,Me So Horny,The 2 Live Crew,55.0,51.0,5;
167451,1989-10-07,52.0,Angelia,Richard Marx,,52.0,1;
167452,1989-10-07,53.0,Don't Close Your Eyes,KIX,60.0,53.0,5;
167453,1989-10-07,54.0,Sugar Daddy,Thompson Twins,63.0,54.0,3;
167454,1989-10-07,55.0,Congratulations,Vesta,56.0,55.0,5;
167455,1989-10-07,56.0,Talk To Myself,Christopher Williams,59.0,56.0,5;
167456,1989-10-07,57.0,The Way To Your Heart,Soulsister,64.0,57.0,3;
167457,1989-10-07,58.0,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),72.0,58.0,2;
167458,1989-10-07,59.0,Once Bitten Twice Shy,Great White,50.0,5.0,22;
167459,"1989-10-07,60,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,47,2,18;",,,,,,
167460,1989-10-07,61.0,Leave A Light On,Belinda Carlisle,78.0,61.0,2;
167461,"1989-10-07,62,""My Fantasy (From """"Do The Right Thing"""")"",Teddy Riley Featuring Guy,66,62,3;",,,,,,
167462,1989-10-07,63.0,Soul Provider,Michael Bolton,42.0,17.0,15;
167463,1989-10-07,64.0,Don't Make Me Over,Sybil,73.0,64.0,3;
167464,1989-10-07,65.0,Blame It On The Rain,Milli Vanilli,,65.0,1;
167465,1989-10-07,66.0,Puss N' Boots/These Boots (Are Made For Walkin'),Kon Kan,62.0,58.0,6;
167466,1989-10-07,67.0,Put Your Mouth On Me,Eddie Murphy,61.0,27.0,11;
167467,1989-10-07,68.0,Secret Rendezvous,Karyn White,58.0,6.0,20;
167468,1989-10-07,69.0,Don't Ask Me Why,Eurythmics,81.0,69.0,2;
167469,1989-10-07,70.0,Talk It Over,Grayson Hugh,57.0,19.0,16;
167470,1989-10-07,71.0,The End Of The Innocence,Don Henley,54.0,8.0,16;
167471,1989-10-07,72.0,Living In Sin,Bon Jovi,,72.0,1;
167472,1989-10-07,73.0,I Love The Bass,Bardeux,75.0,73.0,4;
167473,1989-10-07,74.0,We Could Be Together,Debbie Gibson,71.0,71.0,3;
167474,1989-10-07,75.0,Love Cries,Stage Dolls,67.0,46.0,11;
167475,1989-10-07,76.0,Licence To Chill,Billy Ocean,,76.0,1;
167476,1989-10-07,77.0,The Angel Song,Great White,88.0,77.0,2;
167477,1989-10-07,78.0,Radar Love,White Lion,86.0,78.0,3;
167478,1989-10-07,79.0,Stand Up,Underworld,69.0,67.0,7;
167479,1989-10-07,80.0,Hold On,Donny Osmond,89.0,80.0,2;
167480,1989-10-07,81.0,Friends,Jody Watley With Eric B. & Rakim,68.0,9.0,17;
167481,1989-10-07,82.0,Love Song,Tesla,90.0,82.0,2;
167482,1989-10-07,83.0,That's The Way,Katrina And The Waves,48.0,16.0,12;
167483,1989-10-07,84.0,No Big Deal,Love And Rockets,82.0,82.0,3;
167484,"1989-10-07,85,""Batdance (From """"Batman"""")"",Prince,70,1,17;",,,,,,
167485,"1989-10-07,86,""If You Asked Me To (From """"Licence To Kill"""")"",Patti LaBelle,,86,1;",,,,,,
167486,1989-10-07,87.0,Girl I Am Searching For You,Stevie B,,87.0,1;
167487,1989-10-07,88.0,I Don't Want A Lover,Texas,77.0,77.0,5;
167488,1989-10-07,89.0,I'm A Believer,Giant,94.0,89.0,2;
167489,1989-10-07,90.0,Turned Away,Chuckii Booker,74.0,42.0,14;
167490,1989-10-07,91.0,The Last Worthless Evening,Don Henley,,91.0,1;
167491,1989-10-07,92.0,Right Back Where We Started From,Sinitta,84.0,84.0,3;
167492,1989-10-07,93.0,Touch The Fire,Icehouse,,93.0,1;
167493,1989-10-07,94.0,Sold Me Down The River,The Alarm,,94.0,1;
167494,1989-10-07,95.0,Hungry,Winger,91.0,91.0,3;
167495,1989-10-07,96.0,I Want You,Shana,,96.0,1;
167496,1989-10-07,97.0,Edie (Ciao Baby),The Cult,93.0,93.0,2;
167497,1989-10-07,98.0,Need A Little Taste Of Love,The Doobie Brothers,80.0,45.0,9;
167498,1989-10-07,99.0,Lay Down Your Arms,The Graces,76.0,56.0,9;
167499,1989-10-07,100.0,Hey Ladies,Beastie Boys,79.0,36.0,10;
167500,1989-09-30,1.0,Girl I'm Gonna Miss You,Milli Vanilli,1.0,1.0,9;
167501,1989-09-30,2.0,Heaven,Warrant,2.0,2.0,11;
167502,1989-09-30,3.0,If I Could Turn Back Time,Cher,3.0,3.0,13;
167503,1989-09-30,4.0,Cherish,Madonna,5.0,4.0,7;
167504,1989-09-30,5.0,Miss You Much,Janet Jackson,8.0,5.0,5;
167505,1989-09-30,6.0,18 And Life,Skid Row,4.0,4.0,13;
167506,1989-09-30,7.0,One,Bee Gees,11.0,7.0,10;
167507,1989-09-30,8.0,Kisses On The Wind,Neneh Cherry,12.0,8.0,11;
167508,1989-09-30,9.0,Don't Wanna Lose You,Gloria Estefan,6.0,1.0,13;
167509,1989-09-30,10.0,Love Song,The Cure,16.0,10.0,8;
167510,1989-09-30,11.0,Bust A Move,Young M.C.,18.0,11.0,10;
167511,1989-09-30,12.0,Mixed Emotions,The Rolling Stones,20.0,12.0,5;
167512,1989-09-30,13.0,Don't Look Back,Fine Young Cannibals,17.0,13.0,8;
167513,1989-09-30,14.0,It's No Crime,Babyface,21.0,14.0,8;
167514,1989-09-30,15.0,It's Not Enough,Starship,19.0,15.0,9;
167515,1989-09-30,16.0,Shower Me With Your Love,Surface,7.0,5.0,14;
167516,1989-09-30,17.0,When I Looked At Him,Expose,22.0,17.0,7;
167517,1989-09-30,18.0,Sowing The Seeds Of Love,Tears For Fears,26.0,18.0,5;
167518,1989-09-30,19.0,Cold Hearted,Paula Abdul,10.0,1.0,15;
167519,1989-09-30,20.0,Partyman,Prince,24.0,20.0,6;
167520,1989-09-30,21.0,Love In An Elevator,Aerosmith,28.0,21.0,5;
167521,1989-09-30,22.0,Listen To Your Heart,Roxette,25.0,22.0,6;
167522,1989-09-30,23.0,Dr. Feelgood,Motley Crue,31.0,23.0,5;
167523,1989-09-30,24.0,Hangin' Tough,New Kids On The Block,9.0,1.0,12;
167524,1989-09-30,25.0,Runnin' Down A Dream,Tom Petty,23.0,23.0,10;
167525,1989-09-30,26.0,(You're My One And Only) True Love,Seduction,27.0,26.0,13;
167526,1989-09-30,27.0,Angel Eyes,The Jeff Healey Band,14.0,5.0,16;
167527,1989-09-30,28.0,Rock Wit'cha,Bobby Brown,32.0,28.0,6;
167528,1989-09-30,29.0,Right Here Waiting,Richard Marx,15.0,1.0,13;
167529,1989-09-30,30.0,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),13.0,11.0,15;
167530,1989-09-30,31.0,Cover Girl,New Kids On The Block,36.0,31.0,3;
167531,1989-09-30,32.0,Healing Hands,Elton John,33.0,32.0,6;
167532,1989-09-30,33.0,What I Like About You,Michael Morales,34.0,33.0,8;
167533,1989-09-30,34.0,The Best,Tina Turner,38.0,34.0,5;
167534,1989-09-30,35.0,I Feel The Earth Move,Martika,44.0,35.0,5;
167535,1989-09-30,36.0,Call It Love,Poco,43.0,36.0,6;
167536,1989-09-30,37.0,Love Shack,The B-52s,46.0,37.0,5;
167537,1989-09-30,38.0,When I See You Smile,Bad English,47.0,38.0,3;
167538,1989-09-30,39.0,Didn't I (Blow Your Mind),New Kids On The Block,54.0,39.0,3;
167539,1989-09-30,40.0,Let Go,Sharon Bryant,45.0,40.0,7;
167540,1989-09-30,41.0,I Like It,Dino,35.0,7.0,21;
167541,1989-09-30,42.0,Soul Provider,Michael Bolton,30.0,17.0,14;
167542,1989-09-30,43.0,Glamour Boys,Living Colour,51.0,43.0,6;
167543,1989-09-30,44.0,Don't Shut Me Out,Kevin Paige,49.0,44.0,7;
167544,1989-09-30,45.0,(It's Just) The Way That You Love Me,Paula Abdul,64.0,45.0,7;
167545,1989-09-30,46.0,What About Me,Moving Pictures,50.0,46.0,8;
167546,"1989-09-30,47,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,37,2,17;",,,,,,
167547,1989-09-30,48.0,That's The Way,Katrina And The Waves,29.0,16.0,11;
167548,1989-09-30,49.0,Sunshine,Dino,55.0,49.0,4;
167549,1989-09-30,50.0,Once Bitten Twice Shy,Great White,42.0,5.0,21;
167550,1989-09-30,51.0,My Heart Skips A Beat,The Cover Girls,57.0,51.0,4;
167551,1989-09-30,52.0,Back To Life,Soul II Soul,70.0,52.0,2;
167552,1989-09-30,53.0,Poison,Alice Cooper,66.0,53.0,2;
167553,1989-09-30,54.0,The End Of The Innocence,Don Henley,40.0,8.0,15;
167554,1989-09-30,55.0,Me So Horny,The 2 Live Crew,65.0,55.0,4;
167555,1989-09-30,56.0,Congratulations,Vesta,59.0,56.0,4;
167556,1989-09-30,57.0,Talk It Over,Grayson Hugh,39.0,19.0,15;
167557,1989-09-30,58.0,Secret Rendezvous,Karyn White,41.0,6.0,19;
167558,1989-09-30,59.0,Talk To Myself,Christopher Williams,63.0,59.0,4;
167559,1989-09-30,60.0,Don't Close Your Eyes,KIX,68.0,60.0,4;
167560,1989-09-30,61.0,Put Your Mouth On Me,Eddie Murphy,52.0,27.0,10;
167561,1989-09-30,62.0,Puss N' Boots/These Boots (Are Made For Walkin'),Kon Kan,58.0,58.0,5;
167562,1989-09-30,63.0,Sugar Daddy,Thompson Twins,83.0,63.0,2;
167563,1989-09-30,64.0,The Way To Your Heart,Soulsister,71.0,64.0,2;
167564,1989-09-30,65.0,Get On Your Feet,Gloria Estefan,,65.0,1;
167565,"1989-09-30,66,""My Fantasy (From """"Do The Right Thing"""")"",Teddy Riley Featuring Guy,77,66,2;",,,,,,
167566,1989-09-30,67.0,Love Cries,Stage Dolls,53.0,46.0,10;
167567,1989-09-30,68.0,Friends,Jody Watley With Eric B. & Rakim,48.0,9.0,16;
167568,1989-09-30,69.0,Stand Up,Underworld,67.0,67.0,6;
167569,"1989-09-30,70,""Batdance (From """"Batman"""")"",Prince,62,1,16;",,,,,,
167570,1989-09-30,71.0,We Could Be Together,Debbie Gibson,80.0,71.0,2;
167571,1989-09-30,72.0,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),,72.0,1;
167572,1989-09-30,73.0,Don't Make Me Over,Sybil,79.0,73.0,2;
167573,1989-09-30,74.0,Turned Away,Chuckii Booker,60.0,42.0,13;
167574,1989-09-30,75.0,I Love The Bass,Bardeux,82.0,75.0,3;
167575,1989-09-30,76.0,Lay Down Your Arms,The Graces,56.0,56.0,8;
167576,1989-09-30,77.0,I Don't Want A Lover,Texas,81.0,77.0,4;
167577,1989-09-30,78.0,Leave A Light On,Belinda Carlisle,,78.0,1;
167578,1989-09-30,79.0,Hey Ladies,Beastie Boys,74.0,36.0,9;
167579,1989-09-30,80.0,Need A Little Taste Of Love,The Doobie Brothers,61.0,45.0,8;
167580,1989-09-30,81.0,Don't Ask Me Why,Eurythmics,,81.0,1;
167581,1989-09-30,82.0,No Big Deal,Love And Rockets,87.0,82.0,2;
167582,1989-09-30,83.0,So Alive,Love And Rockets,73.0,3.0,20;
167583,1989-09-30,84.0,Right Back Where We Started From,Sinitta,84.0,84.0,2;
167584,1989-09-30,85.0,Toy Soldiers,Martika,76.0,1.0,20;
167585,1989-09-30,86.0,Radar Love,White Lion,88.0,86.0,2;
167586,1989-09-30,87.0,Sacred Emotion,Donny Osmond,69.0,13.0,16;
167587,1989-09-30,88.0,The Angel Song,Great White,,88.0,1;
167588,1989-09-30,89.0,Hold On,Donny Osmond,,89.0,1;
167589,1989-09-30,90.0,Love Song,Tesla,,90.0,1;
167590,1989-09-30,91.0,Hungry,Winger,92.0,91.0,2;
167591,1989-09-30,92.0,If You Don't Know Me By Now,Simply Red,72.0,1.0,22;
167592,1989-09-30,93.0,Edie (Ciao Baby),The Cult,,93.0,1;
167593,1989-09-30,94.0,I'm A Believer,Giant,,94.0,1;
167594,1989-09-30,95.0,Lay All Your Love On Me,Information Society,89.0,83.0,8;
167595,1989-09-30,96.0,When The Radio Is On,Paul Shaffer,90.0,81.0,8;
167596,1989-09-30,97.0,Don't Say You Love Me,Billy Squier,86.0,58.0,15;
167597,1989-09-30,98.0,Love's About to Change My Heart,Donna Summer,85.0,85.0,3;
167598,1989-09-30,99.0,Headed For A Heartbreak,Winger,75.0,19.0,18;
167599,1989-09-30,100.0,Forget Me Not,Bad English,78.0,45.0,11;
167600,1989-09-23,1.0,Girl I'm Gonna Miss You,Milli Vanilli,2.0,1.0,8;
167601,1989-09-23,2.0,Heaven,Warrant,3.0,2.0,10;
167602,1989-09-23,3.0,If I Could Turn Back Time,Cher,7.0,3.0,12;
167603,1989-09-23,4.0,18 And Life,Skid Row,8.0,4.0,12;
167604,1989-09-23,5.0,Cherish,Madonna,10.0,5.0,6;
167605,1989-09-23,6.0,Don't Wanna Lose You,Gloria Estefan,1.0,1.0,12;
167606,1989-09-23,7.0,Shower Me With Your Love,Surface,5.0,5.0,13;
167607,1989-09-23,8.0,Miss You Much,Janet Jackson,15.0,8.0,4;
167608,1989-09-23,9.0,Hangin' Tough,New Kids On The Block,4.0,1.0,11;
167609,1989-09-23,10.0,Cold Hearted,Paula Abdul,6.0,1.0,14;
167610,1989-09-23,11.0,One,Bee Gees,13.0,11.0,9;
167611,1989-09-23,12.0,Kisses On The Wind,Neneh Cherry,14.0,12.0,10;
167612,1989-09-23,13.0,Keep On Movin',Soul II Soul (Featuring Caron Wheeler),12.0,11.0,14;
167613,1989-09-23,14.0,Angel Eyes,The Jeff Healey Band,9.0,5.0,15;
167614,1989-09-23,15.0,Right Here Waiting,Richard Marx,11.0,1.0,12;
167615,1989-09-23,16.0,Love Song,The Cure,22.0,16.0,7;
167616,1989-09-23,17.0,Don't Look Back,Fine Young Cannibals,18.0,17.0,7;
167617,1989-09-23,18.0,Bust A Move,Young M.C.,20.0,18.0,9;
167618,1989-09-23,19.0,It's Not Enough,Starship,19.0,19.0,8;
167619,1989-09-23,20.0,Mixed Emotions,The Rolling Stones,29.0,20.0,4;
167620,1989-09-23,21.0,It's No Crime,Babyface,26.0,21.0,7;
167621,1989-09-23,22.0,When I Looked At Him,Expose,28.0,22.0,6;
167622,1989-09-23,23.0,Runnin' Down A Dream,Tom Petty,25.0,23.0,9;
167623,1989-09-23,24.0,Partyman,Prince,31.0,24.0,5;
167624,1989-09-23,25.0,Listen To Your Heart,Roxette,35.0,25.0,5;
167625,1989-09-23,26.0,Sowing The Seeds Of Love,Tears For Fears,36.0,26.0,4;
167626,1989-09-23,27.0,(You're My One And Only) True Love,Seduction,30.0,27.0,12;
167627,1989-09-23,28.0,Love In An Elevator,Aerosmith,39.0,28.0,4;
167628,1989-09-23,29.0,That's The Way,Katrina And The Waves,16.0,16.0,10;
167629,1989-09-23,30.0,Soul Provider,Michael Bolton,17.0,17.0,13;
167630,1989-09-23,31.0,Dr. Feelgood,Motley Crue,42.0,31.0,4;
167631,1989-09-23,32.0,Rock Wit'cha,Bobby Brown,38.0,32.0,5;
167632,1989-09-23,33.0,Healing Hands,Elton John,40.0,33.0,5;
167633,1989-09-23,34.0,What I Like About You,Michael Morales,37.0,34.0,7;
167634,1989-09-23,35.0,I Like It,Dino,32.0,7.0,20;
167635,1989-09-23,36.0,Cover Girl,New Kids On The Block,62.0,36.0,2;
167636,"1989-09-23,37,""On Our Own (From """"Ghostbusters II"""")"",Bobby Brown,27,2,16;",,,,,,
167637,1989-09-23,38.0,The Best,Tina Turner,47.0,38.0,4;
167638,1989-09-23,39.0,Talk It Over,Grayson Hugh,21.0,19.0,14;
167639,1989-09-23,40.0,The End Of The Innocence,Don Henley,23.0,8.0,14;
167640,1989-09-23,41.0,Secret Rendezvous,Karyn White,24.0,6.0,18;
167641,1989-09-23,42.0,Once Bitten Twice Shy,Great White,34.0,5.0,20;
167642,1989-09-23,43.0,Call It Love,Poco,48.0,43.0,5;
167643,1989-09-23,44.0,I Feel The Earth Move,Martika,51.0,44.0,4;
167644,1989-09-23,45.0,Let Go,Sharon Bryant,50.0,45.0,6;
167645,1989-09-23,46.0,Love Shack,The B-52s,56.0,46.0,4;
167646,1989-09-23,47.0,When I See You Smile,Bad English,72.0,47.0,2;
167647,1989-09-23,48.0,Friends,Jody Watley With Eric B. & Rakim,33.0,9.0,15;
167648,1989-09-23,49.0,Don't Shut Me Out,Kevin Paige,58.0,49.0,6;
167649,1989-09-23,50.0,What About Me,Moving Pictures,53.0,50.0,7;
167650,1989-09-23,51.0,Glamour Boys,Living Colour,59.0,51.0,5;
167651,1989-09-23,52.0,Put Your Mouth On Me,Eddie Murphy,41.0,27.0,9;
167652,1989-09-23,53.0,Love Cries,Stage Dolls,46.0,46.0,9;
167653,1989-09-23,54.0,Didn't I (Blow Your Mind),New Kids On The Block,68.0,54.0,2;
167654,1989-09-23,55.0,Sunshine,Dino,66.0,55.0,3;
167655,1989-09-23,56.0,Lay Down Your Arms,The Graces,57.0,56.0,7;
167656,1989-09-23,57.0,My Heart Skips A Beat,The Cover Girls,65.0,57.0,3;
167657,1989-09-23,58.0,Puss N' Boots/These Boots (Are Made For Walkin'),Kon Kan,64.0,58.0,4;
167658,1989-09-23,59.0,Congratulations,Vesta,69.0,59.0,3;
167659,1989-09-23,60.0,Turned Away,Chuckii Booker,49.0,42.0,12;
167660,1989-09-23,61.0,Need A Little Taste Of Love,The Doobie Brothers,45.0,45.0,7;
167661,"1989-09-23,62,""Batdance (From """"Batman"""")"",Prince,43,1,15;",,,,,,
167662,1989-09-23,63.0,Talk To Myself,Christopher Williams,70.0,63.0,3;
167663,1989-09-23,64.0,(It's Just) The Way That You Love Me,Paula Abdul,,64.0,6;
167664,1989-09-23,65.0,Me So Horny,The 2 Live Crew,84.0,65.0,3;
167665,1989-09-23,66.0,Poison,Alice Cooper,,66.0,1;
167666,1989-09-23,67.0,Stand Up,Underworld,71.0,67.0,5;
167667,1989-09-23,68.0,Don't Close Your Eyes,KIX,79.0,68.0,3;
167668,1989-09-23,69.0,Sacred Emotion,Donny Osmond,44.0,13.0,15;
167669,1989-09-23,70.0,Back To Life,Soul II Soul,,70.0,1;
167670,1989-09-23,71.0,The Way To Your Heart,Soulsister,,71.0,1;
167671,1989-09-23,72.0,If You Don't Know Me By Now,Simply Red,55.0,1.0,21;
167672,1989-09-23,73.0,So Alive,Love And Rockets,52.0,3.0,19;
167673,1989-09-23,74.0,Hey Ladies,Beastie Boys,60.0,36.0,8;
167674,1989-09-23,75.0,Headed For A Heartbreak,Winger,61.0,19.0,17;
167675,1989-09-23,76.0,Toy Soldiers,Martika,54.0,1.0,19;
167676,"1989-09-23,77,""My Fantasy (From """"Do The Right Thing"""")"",Teddy Riley Featuring Guy,,77,1;",,,,,,
167677,1989-09-23,78.0,Forget Me Not,Bad English,63.0,45.0,10;
167678,1989-09-23,79.0,Don't Make Me Over,Sybil,,79.0,1;
167679,1989-09-23,80.0,We Could Be Together,Debbie Gibson,,80.0,1;
167680,1989-09-23,81.0,I Don't Want A Lover,Texas,85.0,81.0,3;
167681,1989-09-23,82.0,I Love The Bass,Bardeux,96.0,82.0,2;
167682,1989-09-23,83.0,Sugar Daddy,Thompson Twins,,83.0,1;
167683,1989-09-23,84.0,Right Back Where We Started From,Sinitta,,84.0,1;
167684,1989-09-23,85.0,Love's About to Change My Heart,Donna Summer,89.0,85.0,2;
167685,1989-09-23,86.0,Don't Say You Love Me,Billy Squier,77.0,58.0,14;
167686,1989-09-23,87.0,No Big Deal,Love And Rockets,,87.0,1;
167687,1989-09-23,88.0,Radar Love,White Lion,,88.0,1;
167688,1989-09-23,89.0,Lay All Your Love On Me,Information Society,91.0,83.0,7;
167689,1989-09-23,90.0,When The Radio Is On,Paul Shaffer,83.0,81.0,7;
167690,1989-09-23,91.0,Little Fighter,White Lion,76.0,52.0,14;
167691,1989-09-23,92.0,Hungry,Winger,,92.0,1;
167692,1989-09-23,93.0,On The Line,Tangier,75.0,67.0,7;
167693,1989-09-23,94.0,Smooth Up,BulletBoys,88.0,71.0,10;
167694,1989-09-23,95.0,This One,Paul McCartney,94.0,94.0,3;
167695,1989-09-23,96.0,I'm That Type Of Guy,LL Cool J,73.0,15.0,16;
167696,1989-09-23,97.0,Oh Daddy,Adrian Belew,74.0,58.0,8;
