,Region,Country,State,City,Month,Day,Year,AvgTemperature
731412,Europe,Germany,,Bonn,4,5,1996,-99.0
731413,Europe,Germany,,Bonn,4,6,1996,-99.0
731414,Europe,Germany,,Bonn,4,7,1996,-99.0
731415,Europe,Germany,,Bonn,4,8,1996,-99.0
731416,Europe,Germany,,Bonn,4,9,1996,52.4
731417,Europe,Germany,,Bonn,4,10,1996,54.1
731418,Europe,Germany,,Bonn,4,11,1996,47.9
731419,Europe,Germany,,Bonn,4,12,1996,-99.0
731420,Europe,Germany,,Bonn,4,13,1996,-99.0
731421,Europe,Germany,,Bonn,4,14,1996,-99.0
731422,Europe,Germany,,Bonn,4,15,1996,-99.0
731423,Europe,Germany,,Bonn,4,16,1996,-99.0
731424,Europe,Germany,,Bonn,4,17,1996,-99.0
731425,Europe,Germany,,Bonn,4,18,1996,-99.0
731426,Europe,Germany,,Bonn,4,19,1996,63.4
731427,Europe,Germany,,Bonn,4,20,1996,-99.0
731428,Europe,Germany,,Bonn,4,21,1996,-99.0
731429,Europe,Germany,,Bonn,4,22,1996,-99.0
731430,Europe,Germany,,Bonn,4,23,1996,62.4
731431,Europe,Germany,,Bonn,4,24,1996,-99.0
731432,Europe,Germany,,Bonn,4,25,1996,57.3
731433,Europe,Germany,,Bonn,4,26,1996,58.4
731434,Europe,Germany,,Bonn,4,27,1996,-99.0
